grade,semester,unit,word,phonetic,pos,meaning,difficulty,tags
6,下,Recycle,that,/ðæt/,conj.,那个,5,连词
6,下,Recycle,although,/ɔːlˈðəʊ/,conj.,虽然,5,连词
6,下,Recycle,though,/ðəʊ/,conj.,虽然,5,连词
6,下,Recycle,while,/waɪl/,conj.,然而,5,连词
6,下,Recycle,whereas,/weərˈæz/,conj.,然而,5,连词
6,下,Recycle,unless,/ənˈles/,conj.,除非,5,连词
6,下,Recycle,however,/haʊˈevə(r)/,adv.,然而,5,连词
6,下,Recycle,therefore,/ˈðeəfɔː(r)/,adv.,因此,5,连词
6,下,Recycle,thus,/ðʌs/,adv.,因此,5,连词
6,下,Recycle,hence,/hens/,adv.,因此,5,连词
6,下,Recycle,consequently,/ˈkɒnsɪkwəntli/,adv.,因此,5,连词
6,下,Recycle,nevertheless,/ˌnevəðəˈles/,adv.,然而,5,连词
6,下,Recycle,nonetheless,/ˌnʌnðəˈles/,adv.,然而,5,连词
6,下,Recycle,instead,/ɪnˈsted/,adv.,反而,5,连词
6,下,Recycle,otherwise,/ˈʌðəwaɪz/,adv.,否则,5,连词
6,下,Recycle,moreover,/mɔːrˈəʊvə(r)/,adv.,此外,5,副词
6,下,Recycle,furthermore,/ˌfɜːðəˈmɔː(r)/,adv.,此外,5,副词
6,下,Recycle,besides,/bɪˈsaɪdz/,adv.,此外,5,副词
6,下,Recycle,also,/ˈɔːlsəʊ/,adv.,也,5,副词
6,下,Recycle,too,/tuː/,adv.,也,5,副词
6,下,Recycle,as well,/æz wel/,phr.,也,5,副词
6,下,Recycle,actually,/ˈæktʃuəli/,adv.,实际上,5,副词
6,下,Recycle,really,/ˈriːəli/,adv.,真正地,5,副词
6,下,Recycle,truly,/ˈtruːli/,adv.,真正地,5,副词
6,下,Recycle,honestly,/ˈɒnɪstli/,adv.,老实说,5,副词
6,下,Recycle,frankly,/ˈfræŋkli/,adv.,坦率地,5,副词
6,下,Recycle,generally,/ˈdʒenrəli/,adv.,通常,5,副词
6,下,Recycle,normally,/ˈnɔːməli/,adv.,通常,5,副词
6,下,Recycle,typically,/ˈtɪpɪkli/,adv.,通常,5,副词
6,下,Recycle,commonly,/ˈkɒmənli/,adv.,通常,5,副词
6,下,Recycle,frequently,/ˈfriːkwəntli/,adv.,频繁地,5,副词
6,下,Recycle,regularly,/ˈreɡjələli/,adv.,定期地,5,副词
6,下,Recycle,constantly,/ˈkɒnstəntli/,adv.,不断地,5,副词
6,下,Recycle,continually,/kənˈtɪnjuəli/,adv.,持续地,5,副词
6,下,Recycle,repeatedly,/rɪˈpiːtɪdli/,adv.,反复地,5,副词
6,下,Recycle,again,/əˈɡen/,adv.,再,5,副词
6,下,Recycle,twice,/twaɪs/,adv.,两次,5,副词
6,下,Recycle,especially,/ɪˈspeʃəli/,adv.,尤其,5,副词
6,下,Recycle,probably,/ˈprɒbəbli/,adv.,大概,5,副词
6,下,Recycle,certainly,/ˈsɜːtnli/,adv.,当然,5,副词
6,下,Recycle,already,/ɔːlˈredi/,adv.,已经,5,副词
6,下,Recycle,recently,/ˈriːsntli/,adv.,最近,5,副词
6,下,Recycle,immediately,/ɪˈmiːdiətli/,adv.,立即,5,副词
6,下,Recycle,gradually,/ˈɡrædʒuəli/,adv.,逐渐地,5,副词
6,下,Recycle,finally,/ˈfaɪnəli/,adv.,最后,5,副词
6,下,Recycle,suddenly,/ˈsʌdnli/,adv.,突然,5,副词
6,下,Recycle,luckily,/ˈlʌkɪli/,adv.,幸运地,5,副词
6,下,Recycle,carefully,/ˈkeəfəli/,adv.,仔细地,5,副词
6,下,Recycle,quickly,/ˈkwɪkli/,adv.,快速地,5,副词
6,下,Recycle,slowly,/ˈsləʊli/,adv.,缓慢地,5,副词
6,下,Recycle,loudly,/ˈlaʊdli/,adv.,大声地,5,副词
6,下,Recycle,quietly,/ˈkwaɪətli/,adv.,安静地,5,副词
6,下,Recycle,hard,/hɑːd/,adv.,努力地,5,副词
6,下,Recycle,well,/wel/,adv.,好,5,副词
6,下,Recycle,badly,/ˈbædli/,adv.,糟糕地,5,副词
6,下,Recycle,together,/təˈɡeðə(r)/,adv.,一起,5,副词
6,下,Recycle,alone,/əˈləʊn/,adv.,独自,5,副词
6,下,Recycle,abroad,/əˈbrɔːd/,adv.,在国外,5,旅行
6,下,Recycle,meanwhile,/ˈmiːnwaɪl/,adv.,同时,5,时间
6,下,Recycle,nowadays,/ˈnaʊədeɪz/,adv.,如今,5,时间
6,下,Recycle,what,/wɒt/,pron.,什么,5,疑问词
6,下,Recycle,who,/huː/,pron.,谁,5,疑问词
6,下,Recycle,which,/wɪtʃ/,pron.,哪个,5,疑问词
6,下,Recycle,how,/haʊ/,adv.,怎样,5,疑问词
6,下,Recycle,when,/wen/,adv.,什么时候,5,疑问词
6,下,Recycle,where,/weə(r)/,adv.,在哪里,5,疑问词
6,下,Recycle,why,/waɪ/,adv.,为什么,5,疑问词
